PlayerID,TimeStamp,datenum of Timestamp,Low Activity ,Medium Activity,High Activity,percent{( Med+High)/sum}
'040078087','2018-09-07 22:40:00',737310.94444444,46,69,42,7.0700636942675
'040078087','2018-09-07 22:45:00',737310.94791667,29,30,94,8.1045751633987
'040078087','2018-09-07 22:50:00',737310.95138889,3,56,91,9.8
'040078052','2018-09-07 23:15:00',737310.96875,120,20,6,1.7808219178082
'040078052','2018-09-07 23:25:00',737310.97569444,84,39,24,4.2857142857143
'040078052','2018-09-07 23:30:00',737310.97916667,53,61,36,6.4666666666667
'040078087','2018-09-07 22:55:00',737310.95486111,11,62,71,9.2361111111111
'040078087','2018-09-07 23:00:00',737310.95833333,18,61,76,8.8387096774194
'040078087','2018-09-07 23:05:00',737310.96180556,0,35,117,10
'040056207','2018-09-05 21:45:00',737308.90625,64,75,10,5.7046979865772
'040056207','2018-09-05 21:55:00',737308.91319444,131,14,6,1.3245033112583
'040056207','2018-09-06 19:10:00',737309.79861111,129,19,5,1.5686274509804
'040077945','2018-09-07 22:55:00',737310.95486111,45,69,31,6.8965517241379
'040077945','2018-09-07 23:00:00',737310.95833333,66,63,23,5.6578947368421
'040077945','2018-09-07 23:05:00',737310.96180556,24,66,62,8.421052631579
'040078036','2018-09-07 23:00:00',737310.95833333,12,64,73,9.1946308724832
'040078036','2018-09-07 23:05:00',737310.96180556,13,84,55,9.1447368421053
'040078036','2018-09-07 23:10:00',737310.96527778,37,77,39,7.5816993464052
'040078059','2018-09-07 23:35:00',737310.98263889,9,50,77,9.3382352941177
'040078059','2018-09-07 23:40:00',737310.98611111,1,46,65,9.9107142857143
'040078059','2018-09-07 23:45:00',737310.98958333,42,26,82,7.2
'040077974','2018-09-07 22:45:00',737310.94791667,21,82,47,8.6
'040077974','2018-09-07 22:50:00',737310.95138889,32,96,24,7.8947368421053
'040077974','2018-09-07 22:55:00',737310.95486111,45,95,12,7.0394736842105
'040077974','2018-09-07 23:00:00',737310.95833333,37,84,25,7.4657534246575
'040077974','2018-09-07 23:05:00',737310.96180556,38,71,45,7.5324675324675
'040077974','2018-09-07 23:10:00',737310.96527778,57,76,19,6.25
'040077974','2018-09-07 23:15:00',737310.96875,97,49,0,3.3561643835616
'040077974','2018-09-07 23:20:00',737310.97222222,91,53,10,4.0909090909091
'040077974','2018-09-07 23:25:00',737310.97569444,71,71,10,5.3289473684211
'040077962','2018-09-07 22:40:00',737310.94444444,67,81,8,5.7051282051282
'040077962','2018-09-07 22:45:00',737310.94791667,39,85,21,7.3103448275862
'040077962','2018-09-07 22:50:00',737310.95138889,63,74,9,5.6849315068493
'040078060','2018-09-07 22:25:00',737310.93402778,64,84,7,5.8709677419355
'040078060','2018-09-07 22:30:00',737310.9375,64,74,14,5.7894736842105
'040078060','2018-09-07 22:35:00',737310.94097222,54,90,9,6.4705882352941
'040078071','2018-09-07 23:00:00',737310.95833333,42,77,28,7.1428571428571
'040078071','2018-09-07 23:05:00',737310.96180556,11,87,49,9.2517006802721
'040078071','2018-09-07 23:10:00',737310.96527778,52,30,71,6.6013071895425
'040078060','2018-09-07 22:40:00',737310.94444444,75,79,3,5.2229299363057
'040078060','2018-09-07 22:45:00',737310.94791667,55,92,9,6.474358974359
'040078060','2018-09-07 22:50:00',737310.95138889,50,83,11,6.5277777777778
'040077974','2018-09-07 23:30:00',737310.97916667,28,64,44,7.9411764705882
'040077974','2018-09-07 23:35:00',737310.98263889,47,60,45,6.9078947368421
'040077974','2018-09-07 23:40:00',737310.98611111,18,75,54,8.7755102040816
'040077950','2018-09-07 23:25:00',737310.97569444,71,36,39,5.1369863013699
'040077950','2018-09-07 23:30:00',737310.97916667,17,88,43,8.8513513513514
'040077950','2018-09-07 23:35:00',737310.98263889,39,70,36,7.3103448275862
'040078046','2018-09-07 23:35:00',737310.98263889,55,27,28,5
'040078046','2018-09-07 23:40:00',737310.98611111,22,34,61,8.1196581196581
'040078046','2018-09-07 23:45:00',737310.98958333,81,56,13,4.6
'040078084','2018-09-07 23:35:00',737310.98263889,40,28,73,7.1631205673759
'040078084','2018-09-07 23:40:00',737310.98611111,74,15,20,3.2110091743119
'040078084','2018-09-07 23:45:00',737310.98958333,11,13,126,9.2666666666667
'040078052','2018-09-07 23:35:00',737310.98263889,64,25,34,4.7967479674797
'040078052','2018-09-07 23:40:00',737310.98611111,48,55,22,6.16
'040078052','2018-09-07 23:45:00',737310.98958333,78,52,20,4.8
'040078087','2018-09-07 23:35:00',737310.98263889,54,27,29,5.0909090909091
'040078087','2018-09-07 23:40:00',737310.98611111,13,47,66,8.968253968254
'040078087','2018-09-07 23:45:00',737310.98958333,62,40,45,5.7823129251701
'040078097','2018-09-07 22:35:00',737310.94097222,112,36,6,2.7272727272727
'040078097','2018-09-07 22:40:00',737310.94444444,106,39,7,3.0263157894737
'040078097','2018-09-07 22:45:00',737310.94791667,2,39,112,9.8692810457516
'040078097','2018-09-07 22:50:00',737310.95138889,17,61,65,8.8111888111888
'040078097','2018-09-07 22:55:00',737310.95486111,5,76,71,9.671052631579
'040078097','2018-09-07 23:00:00',737310.95833333,32,74,47,7.9084967320261
'040078079','2018-09-07 23:40:00',737310.98611111,32,39,56,7.4803149606299
'040078079','2018-09-07 23:45:00',737310.98958333,16,55,79,8.9333333333333
'040078078','2018-09-07 22:35:00',737310.94097222,100,24,28,3.421052631579
'040069076','2018-09-07 23:05:00',737310.96180556,77,74,0,4.9006622516556
'040069076','2018-09-07 23:10:00',737310.96527778,98,53,4,3.6774193548387
'040069076','2018-09-07 23:25:00',737310.97569444,134,19,0,1.2418300653595
'040078065','2018-09-07 22:50:00',737310.95138889,18,49,69,8.6764705882353
'040078065','2018-09-07 22:55:00',737310.95486111,17,46,90,8.8888888888889
'040078065','2018-09-07 23:00:00',737310.95833333,19,55,79,8.7581699346405
'040078077','2018-09-07 22:40:00',737310.94444444,20,81,46,8.6394557823129
'040078077','2018-09-07 22:45:00',737310.94791667,85,43,24,4.4078947368421
'040078077','2018-09-07 22:50:00',737310.95138889,19,82,52,8.7581699346405
'040078077','2018-09-07 22:55:00',737310.95486111,20,85,46,8.6754966887417
'040078077','2018-09-07 23:00:00',737310.95833333,19,77,56,8.75
'040078077','2018-09-07 23:05:00',737310.96180556,18,59,76,8.8235294117647
'040078059','2018-09-07 23:20:00',737310.97222222,83,41,25,4.4295302013423
'040078059','2018-09-07 23:25:00',737310.97569444,76,25,51,5
'040078059','2018-09-07 23:30:00',737310.97916667,11,29,111,9.2715231788079
'040078077','2018-09-07 23:10:00',737310.96527778,25,65,56,8.2876712328767
'040078077','2018-09-07 23:15:00',737310.96875,118,20,14,2.2368421052632
'040078077','2018-09-07 23:20:00',737310.97222222,134,9,10,1.2418300653595
'040079459','2018-09-06 18:40:00',737309.77777778,131,22,0,1.437908496732
'040079459','2018-09-06 19:00:00',737309.79166667,124,26,3,1.8954248366013
'040079459','2018-09-06 19:05:00',737309.79513889,138,15,2,1.0967741935484
'040077970','2018-09-06 19:30:00',737309.8125,16,86,53,8.9677419354839
'040077970','2018-09-06 19:35:00',737309.81597222,25,61,68,8.3766233766234
'040077970','2018-09-06 19:40:00',737309.81944444,6,63,86,9.6129032258065
'040078078','2018-09-07 22:40:00',737310.94444444,50,58,41,6.6442953020134
'040078078','2018-09-07 22:45:00',737310.94791667,28,36,89,8.1699346405229
'040078078','2018-09-07 22:50:00',737310.95138889,12,49,91,9.2105263157895
'040077970','2018-09-06 19:45:00',737309.82291667,67,32,36,5.037037037037
'040077970','2018-09-06 19:50:00',737309.82638889,115,30,0,2.0689655172414
'040077970','2018-09-06 20:10:00',737309.84027778,131,14,2,1.0884353741497
'040078084','2018-09-07 22:50:00',737310.95138889,5,20,124,9.6644295302013
'040078084','2018-09-07 22:55:00',737310.95486111,0,16,137,10
'040078084','2018-09-07 23:00:00',737310.95833333,34,20,98,7.7631578947368
'040078078','2018-09-07 22:55:00',737310.95486111,0,32,117,10
'040078078','2018-09-07 23:00:00',737310.95833333,57,25,71,6.2745098039216
'040078078','2018-09-07 23:05:00',737310.96180556,28,55,69,8.1578947368421
'040078065','2018-09-07 23:05:00',737310.96180556,5,32,111,9.6621621621622
'040078065','2018-09-07 23:10:00',737310.96527778,39,37,71,7.3469387755102
'040078065','2018-09-07 23:25:00',737310.97569444,73,29,51,5.2287581699346
'040077970','2018-09-07 11:35:00',737310.48263889,232,3,16,0.75697211155378
'040077970','2018-09-07 21:25:00',737310.89236111,180,14,6,1
'040077970','2018-09-07 21:30:00',737310.89583333,59,32,7,3.9795918367347
'040078078','2018-09-07 23:10:00',737310.96527778,64,20,63,5.6462585034014
'040078078','2018-09-07 23:15:00',737310.96875,127,18,4,1.4765100671141
'040078078','2018-09-07 23:25:00',737310.97569444,14,19,59,8.4782608695652
'040078060','2018-09-07 21:35:00',737310.89930556,105,40,2,2.8571428571429
'040078060','2018-09-07 21:40:00',737310.90277778,124,26,2,1.8421052631579
'040078060','2018-09-07 21:45:00',737310.90625,124,26,3,1.8954248366013
'040079459','2018-09-06 19:10:00',737309.79861111,116,32,6,2.4675324675325
'040079459','2018-09-06 19:20:00',737309.80555556,111,24,5,2.0714285714286
'040079459','2018-09-06 19:25:00',737309.80902778,52,64,39,6.6451612903226
'040078087','2018-09-07 23:50:00',737310.99305556,19,39,72,8.5384615384615
'040078087','2018-09-07 23:55:00',737310.99652778,104,32,0,2.3529411764706
'040078087','2018-09-08 00:05:00',737311.00347222,116,22,1,1.6546762589928
'040077950','2018-09-06 19:25:00',737309.80902778,2,37,115,9.8701298701299
'040077950','2018-09-06 19:30:00',737309.8125,18,62,74,8.8311688311688
'040077950','2018-09-06 19:35:00',737309.81597222,17,48,88,8.8888888888889
'040077974','2018-09-07 22:05:00',737310.92013889,73,19,0,2.0652173913043
'040077974','2018-09-07 22:30:00',737310.9375,182,33,5,1.7272727272727
'040077974','2018-09-07 22:40:00',737310.94444444,88,49,2,3.6690647482014
'040082100','2018-09-07 23:25:00',737310.97569444,124,18,5,1.5646258503401
'040082100','2018-09-07 23:30:00',737310.97916667,122,32,0,2.0779220779221
'040082100','2018-09-07 23:35:00',737310.98263889,128,17,0,1.1724137931034
'040078040','2018-09-07 22:55:00',737310.95486111,25,81,45,8.3443708609271
'040078040','2018-09-07 23:00:00',737310.95833333,60,61,28,5.9731543624161
'040078040','2018-09-07 23:05:00',737310.96180556,30,77,47,8.0519480519481
'040078048','2018-09-07 21:35:00',737310.89930556,27,53,77,8.2802547770701
'040078048','2018-09-07 21:40:00',737310.90277778,1,17,136,9.9350649350649
'040078048','2018-09-07 21:45:00',737310.90625,8,30,111,9.4630872483222
'040077950','2018-09-06 19:40:00',737309.81944444,20,67,70,8.7261146496815
'040077950','2018-09-06 19:45:00',737309.82291667,47,46,36,6.3565891472868
'040077950','2018-09-06 20:05:00',737309.83680556,129,48,7,2.9891304347826
'040078036','2018-09-07 23:30:00',737310.97916667,38,45,58,7.3049645390071
'040078036','2018-09-07 23:35:00',737310.98263889,20,52,55,8.4251968503937
'040078036','2018-09-07 23:40:00',737310.98611111,17,47,49,8.4955752212389
'040078043','2018-09-07 22:40:00',737310.94444444,93,60,0,3.921568627451
'040078043','2018-09-07 22:45:00',737310.94791667,14,78,60,9.078947368421
'040078043','2018-09-07 22:50:00',737310.95138889,26,80,47,8.3006535947712
'040078048','2018-09-07 21:50:00',737310.90972222,48,37,70,6.9032258064516
'040078048','2018-09-07 21:55:00',737310.91319444,54,50,51,6.5161290322581
'040078048','2018-09-07 22:00:00',737310.91666667,48,59,38,6.6896551724138
'040077950','2018-09-06 20:20:00',737309.84722222,28,28,17,6.1643835616438
'040077950','2018-09-07 11:30:00',737310.47916667,71,10,18,2.8282828282828
'040077950','2018-09-07 12:15:00',737310.51041667,165,15,5,1.0810810810811
'040079460','2018-09-07 22:50:00',737310.95138889,39,95,16,7.4
'040079460','2018-09-07 22:55:00',737310.95486111,48,96,8,6.8421052631579
'040079460','2018-09-07 23:00:00',737310.95833333,41,94,18,7.3202614379085
'040078040','2018-09-07 23:10:00',737310.96527778,58,69,24,6.158940397351
'040078040','2018-09-07 23:15:00',737310.96875,87,67,0,4.3506493506494
'040078040','2018-09-07 23:20:00',737310.97222222,121,31,0,2.0394736842105
'040078048','2018-09-07 22:20:00',737310.93055556,132,21,0,1.3725490196078
'040078048','2018-09-07 22:25:00',737310.93402778,27,50,75,8.2236842105263
'040078048','2018-09-07 22:30:00',737310.9375,17,74,61,8.8815789473684
'040077950','2018-09-07 12:20:00',737310.51388889,121,33,0,2.1428571428571
'040077950','2018-09-07 22:00:00',737310.91666667,114,27,0,1.9148936170213
'040077950','2018-09-07 22:35:00',737310.94097222,115,32,5,2.4342105263158
'040079460','2018-09-07 23:05:00',737310.96180556,39,98,14,7.4172185430464
'040079460','2018-09-07 23:10:00',737310.96527778,91,59,3,4.0522875816993
'040079460','2018-09-07 23:25:00',737310.97569444,114,37,2,2.5490196078431
'040078040','2018-09-07 23:25:00',737310.97569444,109,30,12,2.7814569536424
'040078040','2018-09-07 23:30:00',737310.97916667,36,88,20,7.5
'040078040','2018-09-07 23:35:00',737310.98263889,48,52,44,6.6666666666667
'040078048','2018-09-07 22:35:00',737310.94097222,19,53,84,8.7820512820513
'040078048','2018-09-07 22:40:00',737310.94444444,10,62,82,9.3506493506494
'040078048','2018-09-07 22:45:00',737310.94791667,43,46,56,7.0344827586207
'040079460','2018-09-07 23:30:00',737310.97916667,52,88,8,6.4864864864865
'040079460','2018-09-07 23:35:00',737310.98263889,77,65,10,4.9342105263158
'040079460','2018-09-07 23:40:00',737310.98611111,52,85,8,6.4137931034483
'040078043','2018-09-07 22:55:00',737310.95486111,43,88,19,7.1333333333333
'040078043','2018-09-07 23:00:00',737310.95833333,59,68,27,6.1688311688312
'040078043','2018-09-07 23:05:00',737310.96180556,24,99,31,8.4415584415584
'040078045','2018-09-08 00:05:00',737311.00347222,5,38,100,9.6503496503496
'040078045','2018-09-08 00:10:00',737311.00694444,79,25,40,4.5138888888889
'040078045','2018-09-08 00:15:00',737311.01041667,20,24,105,8.6577181208054
'040078048','2018-09-08 00:05:00',737311.00347222,11,63,57,9.1603053435114
'040078048','2018-09-08 00:10:00',737311.00694444,4,48,93,9.7241379310345
'040078048','2018-09-08 00:15:00',737311.01041667,20,48,74,8.5915492957746
'040078046','2018-09-08 00:05:00',737311.00347222,18,26,90,8.6567164179105
'040078046','2018-09-08 00:10:00',737311.00694444,34,35,81,7.7333333333333
'040078046','2018-09-08 00:15:00',737311.01041667,42,24,83,7.1812080536913
'040077960','2018-09-08 00:05:00',737311.00347222,78,42,3,3.6585365853658
'040077960','2018-09-08 00:10:00',737311.00694444,108,42,0,2.8
'040077960','2018-09-08 00:15:00',737311.01041667,68,81,1,5.4666666666667
'040078051','2018-09-08 00:05:00',737311.00347222,42,35,57,6.865671641791
'040078051','2018-09-08 00:10:00',737311.00694444,11,57,82,9.2666666666667
'040078051','2018-09-08 00:15:00',737311.01041667,21,34,95,8.6
'040078084','2018-09-08 00:05:00',737311.00347222,43,74,8,6.56
'040078084','2018-09-08 00:10:00',737311.00694444,18,40,92,8.8
'040078084','2018-09-08 00:15:00',737311.01041667,76,13,47,4.4117647058823
'040081036','2018-09-08 00:05:00',737311.00347222,20,88,41,8.6577181208054
'040081036','2018-09-08 00:10:00',737311.00694444,33,81,29,7.6923076923077
'040081036','2018-09-08 00:15:00',737311.01041667,82,51,16,4.496644295302
'040078071','2018-09-08 00:05:00',737311.00347222,40,77,19,7.0588235294118
'040078071','2018-09-08 00:10:00',737311.00694444,52,60,11,5.7723577235772
'040078071','2018-09-08 00:15:00',737311.01041667,70,65,4,4.9640287769784
'040078052','2018-09-08 00:05:00',737311.00347222,16,49,33,8.3673469387755
'040078052','2018-09-08 00:10:00',737311.00694444,33,81,36,7.8
'040078052','2018-09-08 00:15:00',737311.01041667,38,65,47,7.4666666666667
'040078040','2018-09-08 00:10:00',737311.00694444,114,29,0,2.027972027972
'040078040','2018-09-08 00:15:00',737311.01041667,68,39,43,5.4666666666667
'040078040','2018-09-08 00:20:00',737311.01388889,76,53,20,4.8993288590604
'040078095','2018-09-08 00:10:00',737311.00694444,51,57,20,6.015625
'040078095','2018-09-08 00:15:00',737311.01041667,31,63,53,7.891156462585
'040078095','2018-09-08 00:20:00',737311.01388889,48,85,19,6.8421052631579
'040069137','2018-09-08 00:10:00',737311.00694444,82,33,4,3.109243697479
'040069137','2018-09-08 00:15:00',737311.01041667,97,37,0,2.7611940298508
'040069137','2018-09-08 00:20:00',737311.01388889,55,77,2,5.8955223880597
'040082100','2018-09-08 00:10:00',737311.00694444,106,21,0,1.6535433070866
'040082100','2018-09-08 00:15:00',737311.01041667,115,34,1,2.3333333333333
'040082100','2018-09-08 00:20:00',737311.01388889,99,49,1,3.3557046979866
'040077950','2018-09-08 00:10:00',737311.00694444,35,61,22,7.0338983050848
'040077950','2018-09-08 00:15:00',737311.01041667,18,45,68,8.6259541984733
'040077950','2018-09-08 00:20:00',737311.01388889,31,58,57,7.8767123287671
'040078059','2018-09-08 00:05:00',737311.00347222,5,21,101,9.6062992125984
'040078059','2018-09-08 00:10:00',737311.00694444,42,32,75,7.1812080536913
'040078059','2018-09-08 00:15:00',737311.01041667,47,69,34,6.8666666666667
'040078097','2018-09-08 00:10:00',737311.00694444,23,66,55,8.4027777777778
'040078097','2018-09-08 00:15:00',737311.01041667,78,35,29,4.5070422535211
'040078097','2018-09-08 00:20:00',737311.01388889,24,35,91,8.4
'040077940','2018-09-08 01:30:00',737311.0625,12,29,100,9.1489361702128
'040077940','2018-09-08 01:35:00',737311.06597222,13,36,85,9.0298507462687
'040077940','2018-09-08 01:40:00',737311.06944444,22,36,74,8.3333333333333
'040077940','2018-09-08 01:45:00',737311.07291667,33,69,44,7.7397260273973
'040077940','2018-09-08 01:55:00',737311.07986111,63,52,34,5.7718120805369
'040078079','2018-09-07 23:50:00',737310.99305556,11,37,101,9.261744966443
'040077964','2018-08-30 00:11:00',737302.00763889,16,64,9,8.2022471910112
'040077964','2018-08-30 00:16:00',737302.01111111,50,64,18,6.2121212121212
'040077964','2018-08-30 00:20:00',737302.01388889,0,48,3,10
'040077960','2018-08-30 00:00:00',737302,0,1,0,10
'040077960','2018-08-30 00:16:00',737302.01111111,41,8,1,1.8
'040077960','2018-08-30 00:33:00',737302.02291667,0,20,1,10
'040077939','2018-08-30 00:00:00',737302,50,42,0,4.5652173913044
'040077939','2018-08-30 00:16:00',737302.01111111,65,36,0,3.5643564356436
'040077939','2018-08-30 00:33:00',737302.02291667,32,40,5,5.8441558441558
'040078049','2018-08-30 00:09:00',737302.00625,21,52,7,7.375
'040078097','2018-09-07 23:55:00',737310.99652778,32,65,17,7.1929824561404
'040078097','2018-09-08 00:00:00',737311,22,88,42,8.5526315789474
'040078097','2018-09-08 00:05:00',737311.00347222,36,47,55,7.3913043478261
'040078079','2018-09-07 23:55:00',737310.99652778,49,37,54,6.5
'040078079','2018-09-08 00:00:00',737311,37,44,69,7.5333333333333
'040078079','2018-09-08 00:05:00',737311.00347222,31,52,61,7.8472222222222
'040078077','2018-09-07 23:55:00',737310.99652778,20,66,54,8.5714285714286
'040078077','2018-09-08 00:00:00',737311,25,94,31,8.3333333333333
